ts,pid,comm,file,size,entropy,is_enc
1769820421.9388444,10546,apt-get,#1625,4096,4.7569,0
1769820421.9401677,10546,apt-get,#1625,4096,4.7887,0
1769820421.940975,10546,apt-get,#1625,4096,4.7997,0
1769820421.941747,10546,apt-get,#1625,4096,4.6898,0
1769820421.9425545,10546,apt-get,#1625,4096,4.7513,0
1769820421.9432702,10546,apt-get,#1625,4096,4.7521,0
1769820421.944035,10546,apt-get,#1625,4096,4.8364,0
1769820421.9445617,10546,apt-get,#1625,4096,4.7245,0
1769820421.9450128,10546,apt-get,#1625,4096,4.7537,0
1769820421.9454885,10546,apt-get,#1625,4096,4.7831,0
1769820421.945941,10546,apt-get,#1625,4096,4.7738,0
1769820421.9463995,10546,apt-get,#1625,4096,4.8274,0
1769820421.946873,10546,apt-get,#1625,4096,4.6876,0
1769820421.9473252,10546,apt-get,#1625,4096,4.7703,0
1769820421.9478197,10546,apt-get,#1625,4096,4.7534,0
1769820421.9484324,10546,apt-get,#1625,4096,4.7963,0
1769820421.9491568,10546,apt-get,#1625,4096,4.7953,0
1769820421.9499354,10546,apt-get,#1625,4096,4.6690,0
1769820421.9507933,10546,apt-get,#1625,4096,4.7117,0
1769820421.9515638,10546,apt-get,#1625,4096,4.7186,0
1769820421.9523377,10546,apt-get,#1625,4096,4.7472,0
1769820421.9530683,10546,apt-get,#1625,4096,4.7756,0
1769820421.9538064,10546,apt-get,#1625,4096,4.7895,0
1769820421.954685,10546,apt-get,#1625,4096,4.6800,0
1769820421.9564006,10546,apt-get,#1625,4096,4.7198,0
1769820421.9574246,10546,apt-get,#1625,4096,4.7213,0
1769820421.9583197,10546,apt-get,#1625,4096,4.7133,0
1769820421.960361,10546,apt-get,#1625,4096,4.7687,0
1769820421.9611893,10546,apt-get,#1625,4096,4.7829,0
1769820421.9656827,10546,apt-get,#1625,4096,4.8094,0
1769820421.9666831,10546,apt-get,#1625,4096,4.7695,0
1769820421.9676797,10546,apt-get,#1625,4096,4.7569,0
1769820421.9685228,10546,apt-get,#1625,4096,4.7887,0
1769820421.974488,10546,apt-get,#1625,4096,4.7997,0
1769820421.9754179,10546,apt-get,#1625,4096,4.6898,0
1769820421.9763162,10546,apt-get,#1625,4096,4.7513,0
1769820421.978232,10546,apt-get,#1625,4096,4.7521,0
1769820421.9801261,10546,apt-get,#1625,4096,4.8364,0
1769820421.9819958,10546,apt-get,#1625,4096,4.7245,0
1769820421.9838707,10546,apt-get,#1625,4096,4.7537,0
1769820421.9858124,10546,apt-get,#1625,4096,4.7831,0
1769820421.9877186,10546,apt-get,#1625,4096,4.7738,0
1769820421.9896293,10546,apt-get,#1625,4096,4.8274,0
1769820421.9905102,10546,apt-get,#1625,4096,4.6876,0
1769820421.9913442,10546,apt-get,#1625,4096,4.7703,0
1769820421.9951775,10546,apt-get,#1625,4096,4.7534,0
1769820421.996003,10546,apt-get,#1625,4096,4.7963,0
1769820421.9978602,10546,apt-get,#1625,4096,4.7953,0
1769820421.998691,10546,apt-get,#1625,4096,4.6690,0
1769820422.0015721,10546,apt-get,#1625,4096,4.7117,0
1769820422.0024116,10546,apt-get,#1625,4096,4.7186,0
1769820422.003239,10546,apt-get,#1625,4096,4.7472,0
1769820422.0060942,10546,apt-get,#1625,4096,4.7756,0
1769820422.0079975,10546,apt-get,#1625,4096,4.7895,0
1769820422.0108943,10546,apt-get,#1625,4096,4.6800,0
