ts,pid,comm,file,size,entropy,is_enc
1769809621.9826887,9660,apt-get,#1624,4096,4.6876,0
1769809621.983553,9660,apt-get,#1624,4096,4.7703,0
1769809621.9843538,9660,apt-get,#1624,4096,4.7534,0
1769809621.9882276,9660,apt-get,#1624,4096,4.7963,0
1769809621.9891415,9660,apt-get,#1624,4096,4.7953,0
1769809621.9910192,9660,apt-get,#1624,4096,4.6690,0
1769809621.9929194,9660,apt-get,#1624,4096,4.7117,0
1769809621.9958375,9660,apt-get,#1624,4096,4.7186,0
1769809621.996678,9660,apt-get,#1624,4096,4.7472,0
1769809621.9986093,9660,apt-get,#1624,4096,4.7756,0
1769809621.9994197,9660,apt-get,#1624,4096,4.7895,0
1769809622.0002475,9660,apt-get,#1624,4096,4.6800,0
1769809622.004152,9660,apt-get,#1624,4096,4.7198,0
1769809622.0050516,9660,apt-get,#1624,4096,4.7213,0
1769809622.0079327,9660,apt-get,#1624,4096,4.7133,0
1769809622.0087786,9660,apt-get,#1624,4096,4.7687,0
1769809622.011657,9660,apt-get,#1624,4096,4.7829,0
1769809622.0125945,9660,apt-get,#1624,4096,4.7970,0
1769809622.013362,9660,apt-get,#1624,4096,4.7747,0
1769809622.0151584,9660,apt-get,#1624,4096,4.6743,0
1769809622.0159998,9660,apt-get,#1624,4096,4.6390,0
1769809622.019858,9660,apt-get,#1624,4096,4.6665,0
1769809622.020742,9660,apt-get,#1624,4096,4.8208,0
1769809622.0236473,9660,apt-get,#1624,4096,4.8444,0
1769809622.024535,9660,apt-get,#1624,4096,4.8076,0
1769809622.025322,9660,apt-get,#1624,4096,4.7667,0
1769809622.0282004,9660,apt-get,#1624,4096,4.8004,0
1769809622.029037,9660,apt-get,#1624,4096,4.6944,0
1769809622.030905,9660,apt-get,#1624,4096,4.6038,0
1769809622.0327206,9660,apt-get,#1624,4096,4.6411,0
1769809622.0356271,9660,apt-get,#1624,4096,4.7542,0
1769809622.0364807,9660,apt-get,#1624,4096,4.7731,0
1769809622.0373058,9660,apt-get,#1624,4096,4.8473,0
1769809622.0391762,9660,apt-get,#1624,4096,4.7227,0
1769809622.0410273,9660,apt-get,#1624,4096,4.7289,0
1769809622.0438867,9660,apt-get,#1624,4096,4.7875,0
1769809622.0447361,9660,apt-get,#1624,4096,4.6924,0
1769809622.0475752,9660,apt-get,#1624,4096,4.7702,0
